date,status,file,size_bytes,error
2011-05-08,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.05.08.npy,7900,
2011-05-09,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.05.09.npy,7900,
2011-05-10,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.05.10.npy,7900,
2011-05-11,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.05.11.npy,7900,
2011-05-12,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.05.12.npy,7900,
2011-05-13,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.05.13.npy,7900,
2011-05-14,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.05.14.npy,7900,
2011-05-15,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.05.15.npy,7900,
2011-05-16,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.05.16.npy,7900,
2011-05-17,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.05.17.npy,7900,
2011-05-18,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.05.18.npy,7900,
2011-05-19,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.05.19.npy,7900,
2011-05-20,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.05.20.npy,7900,
2011-05-21,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.05.21.npy,7900,
2011-05-22,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.05.22.npy,7900,
2011-05-23,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.05.23.npy,7900,
2011-05-24,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.05.24.npy,7900,
2011-05-25,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.05.25.npy,7900,
2011-05-26,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.05.26.npy,7900,
2011-05-27,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.05.27.npy,7900,
2011-05-28,ALREADY_PRESENT,chirps_meg_2011.05.28.npy,7900,
2011-05-29,ALREADY_PRESENT,chirps_meg_2011.05.29.npy,7900,
2011-05-30,ALREADY_PRESENT,chirps_meg_2011.05.30.npy,7900,
2011-05-31,ALREADY_PRESENT,chirps_meg_2011.05.31.npy,7900,
2011-06-01,ALREADY_PRESENT,chirps_meg_2011.06.01.npy,7900,
2011-06-02,ALREADY_PRESENT,chirps_meg_2011.06.02.npy,7900,
2011-06-03,ALREADY_PRESENT,chirps_meg_2011.06.03.npy,7900,
2011-06-04,ALREADY_PRESENT,chirps_meg_2011.06.04.npy,7900,
2011-06-05,ALREADY_PRESENT,chirps_meg_2011.06.05.npy,7900,
2011-06-06,ALREADY_PRESENT,chirps_meg_2011.06.06.npy,7900,
2011-06-07,ALREADY_PRESENT,chirps_meg_2011.06.07.npy,7900,
2011-06-08,ALREADY_PRESENT,chirps_meg_2011.06.08.npy,7900,
2011-06-09,ALREADY_PRESENT,chirps_meg_2011.06.09.npy,7900,
2011-06-10,ALREADY_PRESENT,chirps_meg_2011.06.10.npy,7900,
2011-06-11,ALREADY_PRESENT,chirps_meg_2011.06.11.npy,7900,
2011-06-12,ALREADY_PRESENT,chirps_meg_2011.06.12.npy,7900,
2011-06-13,ALREADY_PRESENT,chirps_meg_2011.06.13.npy,7900,
2011-06-14,ALREADY_PRESENT,chirps_meg_2011.06.14.npy,7900,
2011-06-15,ALREADY_PRESENT,chirps_meg_2011.06.15.npy,7900,
2011-06-16,ALREADY_PRESENT,chirps_meg_2011.06.16.npy,7900,
2011-06-17,ALREADY_PRESENT,chirps_meg_2011.06.17.npy,7900,
2011-06-18,ALREADY_PRESENT,chirps_meg_2011.06.18.npy,7900,
2011-06-19,ALREADY_PRESENT,chirps_meg_2011.06.19.npy,7900,
2011-06-20,ALREADY_PRESENT,chirps_meg_2011.06.20.npy,7900,
2011-06-21,ALREADY_PRESENT,chirps_meg_2011.06.21.npy,7900,
2011-06-22,ALREADY_PRESENT,chirps_meg_2011.06.22.npy,7900,
2011-06-23,ALREADY_PRESENT,chirps_meg_2011.06.23.npy,7900,
2011-06-24,ALREADY_PRESENT,chirps_meg_2011.06.24.npy,7900,
2011-06-25,ALREADY_PRESENT,chirps_meg_2011.06.25.npy,7900,
2011-06-26,ALREADY_PRESENT,chirps_meg_2011.06.26.npy,7900,
2011-06-27,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.06.27.npy,7900,
2011-06-28,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.06.28.npy,7900,
2011-06-29,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.06.29.npy,7900,
2011-06-30,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.06.30.npy,7900,
2011-07-01,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.07.01.npy,7900,
2011-07-02,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.07.02.npy,7900,
2011-07-03,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.07.03.npy,7900,
2011-07-04,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.07.04.npy,7900,
2011-07-05,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.07.05.npy,7900,
2011-07-06,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.07.06.npy,7900,
2011-07-07,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.07.07.npy,7900,
2011-07-08,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.07.08.npy,7900,
2011-07-09,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.07.09.npy,7900,
2011-07-10,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.07.10.npy,7900,
2011-07-11,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.07.11.npy,7900,
2011-07-12,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.07.12.npy,7900,
2011-07-13,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.07.13.npy,7900,
2011-07-14,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.07.14.npy,7900,
2011-07-15,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.07.15.npy,7900,
2011-07-16,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.07.16.npy,7900,
2011-07-17,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.07.17.npy,7900,
2011-07-18,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.07.18.npy,7900,
2011-07-19,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.07.19.npy,7900,
2011-07-20,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.07.20.npy,7900,
2011-07-21,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.07.21.npy,7900,
2011-07-22,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.07.22.npy,7900,
2011-07-23,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.07.23.npy,7900,
2011-07-24,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.07.24.npy,7900,
2011-07-25,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.07.25.npy,7900,
2011-07-26,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.07.26.npy,7900,
2011-07-27,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.07.27.npy,7900,
2011-07-28,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.07.28.npy,7900,
2011-07-29,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.07.29.npy,7900,
2011-07-30,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.07.30.npy,7900,
2011-07-31,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.07.31.npy,7900,
2011-08-01,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.08.01.npy,7900,
2011-08-02,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.08.02.npy,7900,
2011-08-03,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.08.03.npy,7900,
2011-08-04,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.08.04.npy,7900,
2011-08-05,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.08.05.npy,7900,
2011-08-06,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.08.06.npy,7900,
2011-08-07,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.08.07.npy,7900,
2011-08-08,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.08.08.npy,7900,
2011-08-09,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.08.09.npy,7900,
2011-08-10,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.08.10.npy,7900,
2011-08-11,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.08.11.npy,7900,
2011-08-12,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.08.12.npy,7900,
2011-08-13,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.08.13.npy,7900,
2011-08-14,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.08.14.npy,7900,
2011-08-15,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.08.15.npy,7900,
2011-08-16,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.08.16.npy,7900,
2011-08-17,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.08.17.npy,7900,
2011-08-18,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.08.18.npy,7900,
2011-08-19,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.08.19.npy,7900,
2011-08-20,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.08.20.npy,7900,
2011-08-21,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.08.21.npy,7900,
2011-08-22,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.08.22.npy,7900,
2011-08-23,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.08.23.npy,7900,
2011-08-24,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.08.24.npy,7900,
2011-08-25,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.08.25.npy,7900,
2011-08-26,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.08.26.npy,7900,
2011-08-27,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.08.27.npy,7900,
2011-08-28,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.08.28.npy,7900,
2011-08-29,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.08.29.npy,7900,
2011-08-30,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.08.30.npy,7900,
2011-08-31,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.08.31.npy,7900,
2011-09-01,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.09.01.npy,7900,
2011-09-02,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.09.02.npy,7900,
2011-09-03,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.09.03.npy,7900,
2011-09-04,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.09.04.npy,7900,
2011-09-05,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.09.05.npy,7900,
2011-09-06,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.09.06.npy,7900,
2011-09-07,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.09.07.npy,7900,
2011-09-08,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.09.08.npy,7900,
2011-09-09,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.09.09.npy,7900,
2011-09-10,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.09.10.npy,7900,
2011-09-11,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.09.11.npy,7900,
2011-09-12,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.09.12.npy,7900,
2011-09-13,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.09.13.npy,7900,
2011-09-14,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.09.14.npy,7900,
2011-09-15,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.09.15.npy,7900,
2011-09-16,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.09.16.npy,7900,
2011-09-17,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.09.17.npy,7900,
2011-09-18,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.09.18.npy,7900,
2011-09-19,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.09.19.npy,7900,
2011-09-20,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.09.20.npy,7900,
2011-09-21,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.09.21.npy,7900,
2011-09-22,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.09.22.npy,7900,
2011-09-23,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.09.23.npy,7900,
2011-09-24,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.09.24.npy,7900,
2011-09-25,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.09.25.npy,7900,
2011-09-26,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.09.26.npy,7900,
2011-09-27,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.09.27.npy,7900,
2011-09-28,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.09.28.npy,7900,
2011-09-29,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.09.29.npy,7900,
2011-09-30,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.09.30.npy,7900,
2011-10-01,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.10.01.npy,7900,
2011-10-02,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.10.02.npy,7900,
2011-10-03,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.10.03.npy,7900,
2011-10-04,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.10.04.npy,7900,
2011-10-05,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.10.05.npy,7900,
2011-10-06,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.10.06.npy,7900,
2011-10-07,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.10.07.npy,7900,
2011-10-08,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.10.08.npy,7900,
2011-10-09,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.10.09.npy,7900,
2011-10-10,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.10.10.npy,7900,
2011-10-11,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.10.11.npy,7900,
2011-10-12,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.10.12.npy,7900,
2011-10-13,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.10.13.npy,7900,
2011-10-14,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.10.14.npy,7900,
2011-10-15,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.10.15.npy,7900,
2011-10-16,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.10.16.npy,7900,
2011-10-17,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.10.17.npy,7900,
2011-10-18,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.10.18.npy,7900,
2011-10-19,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.10.19.npy,7900,
2011-10-20,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.10.20.npy,7900,
2011-10-21,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.10.21.npy,7900,
2011-10-22,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.10.22.npy,7900,
2011-10-23,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.10.23.npy,7900,
2011-10-24,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.10.24.npy,7900,
2011-10-25,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.10.25.npy,7900,
2011-10-26,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.10.26.npy,7900,
2011-10-27,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.10.27.npy,7900,
2011-10-28,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.10.28.npy,7900,
2011-10-29,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.10.29.npy,7900,
2011-10-30,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.10.30.npy,7900,
2011-10-31,DOWNLOADED_AND_VERIFIED,chirps_meg_2011.10.31.npy,7900,
2012-03-01,DOWNLOADED_AND_VERIFIED,chirps_meg_2012.03.01.npy,7900,
2012-03-02,DOWNLOADED_AND_VERIFIED,chirps_meg_2012.03.02.npy,7900,
2012-03-03,DOWNLOADED_AND_VERIFIED,chirps_meg_2012.03.03.npy,7900,
2012-03-04,DOWNLOADED_AND_VERIFIED,chirps_meg_2012.03.04.npy,7900,
2012-03-05,DOWNLOADED_AND_VERIFIED,chirps_meg_2012.03.05.npy,7900,
2012-03-06,DOWNLOADED_AND_VERIFIED,chirps_meg_2012.03.06.npy,7900,
2012-03-07,DOWNLOADED_AND_VERIFIED,chirps_meg_2012.03.07.npy,7900,
2012-03-08,DOWNLOADED_AND_VERIFIED,chirps_meg_2012.03.08.npy,7900,
2012-03-09,DOWNLOADED_AND_VERIFIED,chirps_meg_2012.03.09.npy,7900,
2012-03-10,DOWNLOADED_AND_VERIFIED,chirps_meg_2012.03.10.npy,7900,
2012-03-11,DOWNLOADED_AND_VERIFIED,chirps_meg_2012.03.11.npy,7900,
2012-03-12,DOWNLOADED_AND_VERIFIED,chirps_meg_2012.03.12.npy,7900,
2012-03-13,DOWNLOADED_AND_VERIFIED,chirps_meg_2012.03.13.npy,7900,
2012-03-14,DOWNLOADED_AND_VERIFIED,chirps_meg_2012.03.14.npy,7900,
2012-03-15,DOWNLOADED_AND_VERIFIED,chirps_meg_2012.03.15.npy,7900,
2012-03-16,DOWNLOADED_AND_VERIFIED,chirps_meg_2012.03.16.npy,7900,
2012-03-17,DOWNLOADED_AND_VERIFIED,chirps_meg_2012.03.17.npy,7900,
2012-03-18,DOWNLOADED_AND_VERIFIED,chirps_meg_2012.03.18.npy,7900,
2012-03-19,DOWNLOADED_AND_VERIFIED,chirps_meg_2012.03.19.npy,7900,
2012-03-20,DOWNLOADED_AND_VERIFIED,chirps_meg_2012.03.20.npy,7900,
2012-03-21,DOWNLOADED_AND_VERIFIED,chirps_meg_2012.03.21.npy,7900,
2012-03-22,DOWNLOADED_AND_VERIFIED,chirps_meg_2012.03.22.npy,7900,
2012-03-23,DOWNLOADED_AND_VERIFIED,chirps_meg_2012.03.23.npy,7900,
2012-03-24,DOWNLOADED_AND_VERIFIED,chirps_meg_2012.03.24.npy,7900,
2012-03-25,DOWNLOADED_AND_VERIFIED,chirps_meg_2012.03.25.npy,7900,
2012-03-26,DOWNLOADED_AND_VERIFIED,chirps_meg_2012.03.26.npy,7900,
2012-03-27,DOWNLOADED_AND_VERIFIED,chirps_meg_2012.03.27.npy,7900,
2012-03-28,DOWNLOADED_AND_VERIFIED,chirps_meg_2012.03.28.npy,7900,
2012-03-29,DOWNLOADED_AND_VERIFIED,chirps_meg_2012.03.29.npy,7900,
2012-03-30,DOWNLOADED_AND_VERIFIED,chirps_meg_2012.03.30.npy,7900,
2012-03-31,DOWNLOADED_AND_VERIFIED,chirps_meg_2012.03.31.npy,7900,
2012-04-01,DOWNLOADED_AND_VERIFIED,chirps_meg_2012.04.01.npy,7900,
2012-04-02,ALREADY_PRESENT,chirps_meg_2012.04.02.npy,7900,
2012-04-03,ALREADY_PRESENT,chirps_meg_2012.04.03.npy,7900,
2012-04-04,ALREADY_PRESENT,chirps_meg_2012.04.04.npy,7900,
2012-04-05,ALREADY_PRESENT,chirps_meg_2012.04.05.npy,7900,
2012-04-06,ALREADY_PRESENT,chirps_meg_2012.04.06.npy,7900,
2012-04-07,ALREADY_PRESENT,chirps_meg_2012.04.07.npy,7900,
2012-04-08,ALREADY_PRESENT,chirps_meg_2012.04.08.npy,7900,
2012-04-09,ALREADY_PRESENT,chirps_meg_2012.04.09.npy,7900,
2012-04-10,ALREADY_PRESENT,chirps_meg_2012.04.10.npy,7900,
2012-04-11,ALREADY_PRESENT,chirps_meg_2012.04.11.npy,7900,
2012-04-12,ALREADY_PRESENT,chirps_meg_2012.04.12.npy,7900,
2012-04-13,ALREADY_PRESENT,chirps_meg_2012.04.13.npy,7900,
2012-04-14,ALREADY_PRESENT,chirps_meg_2012.04.14.npy,7900,
2012-04-15,ALREADY_PRESENT,chirps_meg_2012.04.15.npy,7900,
2012-04-16,ALREADY_PRESENT,chirps_meg_2012.04.16.npy,7900,
2012-04-17,ALREADY_PRESENT,chirps_meg_2012.04.17.npy,7900,
2012-04-18,ALREADY_PRESENT,chirps_meg_2012.04.18.npy,7900,
2012-04-19,ALREADY_PRESENT,chirps_meg_2012.04.19.npy,7900,
2012-04-20,ALREADY_PRESENT,chirps_meg_2012.04.20.npy,7900,
2012-04-21,ALREADY_PRESENT,chirps_meg_2012.04.21.npy,7900,
2012-04-22,ALREADY_PRESENT,chirps_meg_2012.04.22.npy,7900,
2012-04-23,ALREADY_PRESENT,chirps_meg_2012.04.23.npy,7900,
2012-04-24,ALREADY_PRESENT,chirps_meg_2012.04.24.npy,7900,
2012-04-25,ALREADY_PRESENT,chirps_meg_2012.04.25.npy,7900,
2012-04-26,ALREADY_PRESENT,chirps_meg_2012.04.26.npy,7900,
2012-04-27,ALREADY_PRESENT,chirps_meg_2012.04.27.npy,7900,
2012-04-28,ALREADY_PRESENT,chirps_meg_2012.04.28.npy,7900,
2012-04-29,ALREADY_PRESENT,chirps_meg_2012.04.29.npy,7900,
2012-04-30,ALREADY_PRESENT,chirps_meg_2012.04.30.npy,7900,
2012-05-01,ALREADY_PRESENT,chirps_meg_2012.05.01.npy,7900,
2012-05-02,DOWNLOADED_AND_VERIFIED,chirps_meg_2012.05.02.npy,7900,
2012-05-03,DOWNLOADED_AND_VERIFIED,chirps_meg_2012.05.03.npy,7900,
2012-05-04,DOWNLOADED_AND_VERIFIED,chirps_meg_2012.05.04.npy,7900,
2012-05-05,DOWNLOADED_AND_VERIFIED,chirps_meg_2012.05.05.npy,7900,
2012-05-06,DOWNLOADED_AND_VERIFIED,chirps_meg_2012.05.06.npy,7900,
2012-05-07,DOWNLOADED_AND_VERIFIED,chirps_meg_2012.05.07.npy,7900,
2012-05-08,DOWNLOADED_AND_VERIFIED,chirps_meg_2012.05.08.npy,7900,
2012-05-09,DOWNLOADED_AND_VERIFIED,chirps_meg_2012.05.09.npy,7900,
2012-05-10,DOWNLOADED_AND_VERIFIED,chirps_meg_2012.05.10.npy,7900,
2012-05-11,DOWNLOADED_AND_VERIFIED,chirps_meg_2012.05.11.npy,7900,
2012-05-12,DOWNLOADED_AND_VERIFIED,chirps_meg_2012.05.12.npy,7900,
2012-05-13,DOWNLOADED_AND_VERIFIED,chirps_meg_2012.05.13.npy,7900,
2012-05-14,DOWNLOADED_AND_VERIFIED,chirps_meg_2012.05.14.npy,7900,
2012-05-15,DOWNLOADED_AND_VERIFIED,chirps_meg_2012.05.15.npy,7900,
2012-05-16,DOWNLOADED_AND_VERIFIED,chirps_meg_2012.05.16.npy,7900,
2012-05-17,DOWNLOADED_AND_VERIFIED,chirps_meg_2012.05.17.npy,7900,
2012-05-18,DOWNLOADED_AND_VERIFIED,chirps_meg_2012.05.18.npy,7900,
2012-05-19,DOWNLOADED_AND_VERIFIED,chirps_meg_2012.05.19.npy,7900,
2012-05-20,DOWNLOADED_AND_VERIFIED,chirps_meg_2012.05.20.npy,7900,
2012-05-21,DOWNLOADED_AND_VERIFIED,chirps_meg_2012.05.21.npy,7900,
2012-05-22,DOWNLOADED_AND_VERIFIED,chirps_meg_2012.05.22.npy,7900,
2012-05-23,DOWNLOADED_AND_VERIFIED,chirps_meg_2012.05.23.npy,7900,
2012-05-24,DOWNLOADED_AND_VERIFIED,chirps_meg_2012.05.24.npy,7900,
2012-05-25,DOWNLOADED_AND_VERIFIED,chirps_meg_2012.05.25.npy,7900,
2012-05-26,DOWNLOADED_AND_VERIFIED,chirps_meg_2012.05.26.npy,7900,
2012-05-27,DOWNLOADED_AND_VERIFIED,chirps_meg_2012.05.27.npy,7900,
2012-05-28,ALREADY_PRESENT,chirps_meg_2012.05.28.npy,7900,
2012-05-29,ALREADY_PRESENT,chirps_meg_2012.05.29.npy,7900,
2012-05-30,ALREADY_PRESENT,chirps_meg_2012.05.30.npy,7900,
2012-05-31,ALREADY_PRESENT,chirps_meg_2012.05.31.npy,7900,
2012-06-01,ALREADY_PRESENT,chirps_meg_2012.06.01.npy,7900,
2012-06-02,ALREADY_PRESENT,chirps_meg_2012.06.02.npy,7900,
2012-06-03,ALREADY_PRESENT,chirps_meg_2012.06.03.npy,7900,
2012-06-04,ALREADY_PRESENT,chirps_meg_2012.06.04.npy,7900,
2012-06-05,ALREADY_PRESENT,chirps_meg_2012.06.05.npy,7900,
2012-06-06,ALREADY_PRESENT,chirps_meg_2012.06.06.npy,7900,
2012-06-07,ALREADY_PRESENT,chirps_meg_2012.06.07.npy,7900,
2012-06-08,ALREADY_PRESENT,chirps_meg_2012.06.08.npy,7900,
2012-06-09,ALREADY_PRESENT,chirps_meg_2012.06.09.npy,7900,
2012-06-10,ALREADY_PRESENT,chirps_meg_2012.06.10.npy,7900,
2012-06-11,ALREADY_PRESENT,chirps_meg_2012.06.11.npy,7900,
2012-06-12,ALREADY_PRESENT,chirps_meg_2012.06.12.npy,7900,
2012-06-13,ALREADY_PRESENT,chirps_meg_2012.06.13.npy,7900,
2012-06-14,ALREADY_PRESENT,chirps_meg_2012.06.14.npy,7900,
2012-06-15,ALREADY_PRESENT,chirps_meg_2012.06.15.npy,7900,
2012-06-16,ALREADY_PRESENT,chirps_meg_2012.06.16.npy,7900,
2012-06-17,ALREADY_PRESENT,chirps_meg_2012.06.17.npy,7900,
2012-06-18,ALREADY_PRESENT,chirps_meg_2012.06.18.npy,7900,
2012-06-19,ALREADY_PRESENT,chirps_meg_2012.06.19.npy,7900,
2012-06-20,ALREADY_PRESENT,chirps_meg_2012.06.20.npy,7900,
2012-06-21,ALREADY_PRESENT,chirps_meg_2012.06.21.npy,7900,
2012-06-22,ALREADY_PRESENT,chirps_meg_2012.06.22.npy,7900,
2012-06-23,ALREADY_PRESENT,chirps_meg_2012.06.23.npy,7900,
2012-06-24,ALREADY_PRESENT,chirps_meg_2012.06.24.npy,7900,
2012-06-25,ALREADY_PRESENT,chirps_meg_2012.06.25.npy,7900,
2012-06-26,ALREADY_PRESENT,chirps_meg_2012.06.26.npy,7900,
2012-06-27,ALREADY_PRESENT,chirps_meg_2012.06.27.npy,7900,
2012-06-28,ALREADY_PRESENT,chirps_meg_2012.06.28.npy,7900,
2012-06-29,ALREADY_PRESENT,chirps_meg_2012.06.29.npy,7900,
2012-06-30,ALREADY_PRESENT,chirps_meg_2012.06.30.npy,7900,
2012-07-01,ALREADY_PRESENT,chirps_meg_2012.07.01.npy,7900,
2012-07-02,ALREADY_PRESENT,chirps_meg_2012.07.02.npy,7900,
2012-07-03,ALREADY_PRESENT,chirps_meg_2012.07.03.npy,7900,
2012-07-04,ALREADY_PRESENT,chirps_meg_2012.07.04.npy,7900,
2012-07-05,ALREADY_PRESENT,chirps_meg_2012.07.05.npy,7900,
2012-07-06,ALREADY_PRESENT,chirps_meg_2012.07.06.npy,7900,
2012-07-07,ALREADY_PRESENT,chirps_meg_2012.07.07.npy,7900,
2012-07-08,ALREADY_PRESENT,chirps_meg_2012.07.08.npy,7900,
2012-07-09,ALREADY_PRESENT,chirps_meg_2012.07.09.npy,7900,
2012-07-10,ALREADY_PRESENT,chirps_meg_2012.07.10.npy,7900,
2012-07-11,ALREADY_PRESENT,chirps_meg_2012.07.11.npy,7900,
2012-07-12,ALREADY_PRESENT,chirps_meg_2012.07.12.npy,7900,
2012-07-13,ALREADY_PRESENT,chirps_meg_2012.07.13.npy,7900,
2012-07-14,ALREADY_PRESENT,chirps_meg_2012.07.14.npy,7900,
